0.0075074,0.0065408,0.08054,0.078193
0.0076038,0.0073055,0.01597,0.017751
0.0089516,0.014184,0.36199,0.38196
0.0071642,0.009469,0.15441,0.15161
0.010396,0.0083005,0.014286,0.0123
0.0086897,0.011621,0.26801,0.27561
0.011343,0.0056415,0.039121,0.032497
0.0086263,0.0062606,0.023211,0.013984
0.0065802,0.0072777,0.060458,0.05391
0.0078212,0.0073258,0.091933,0.08565
0.035263,0.0072268,0.052169,0.028966
0.012861,0.0073473,0.01831,0.011609
0.0072323,0.0068636,0.014899,0.012136
0.0071368,0.0069885,0.010945,0.01021
0.0074287,0.007057,0.06298,0.056502
0.0089387,0.0069167,0.012236,0.009529
0.0077614,0.0063216,0.016042,0.013046
0.0069991,0.0076735,0.010779,0.010127
0.0083327,0.007598,0.015737,0.015503
0.0072478,0.02135,0.65709,0.68584
0.019999,0.03089,1.3219,1.3718
0.026004,0.0070738,0.037632,0.020619
0.0098921,0.0068737,0.013276,0.0095486
0.0075653,0.0069102,0.015356,0.011707
0.0068519,0.0073855,0.012639,0.012242
0.0074424,0.0069104,0.013614,0.010225
0.0078262,0.0066617,0.010915,0.0091489
0.0074259,0.0062766,0.019015,0.014025
0.017548,0.011781,0.42721,0.29515
0.012692,0.0068844,0.078079,0.073113
