0.0016497,0.00058726,0.012131,0.005246
0.0036851,0.0068214,0.083932,0.079578
0.00069108,0.00034835,0.0044642,0.0029556
0.00071602,0.00035532,0.003116,0.0024928
0.00065913,0.00032834,0.0040596,0.0028883
0.0030939,0.0048843,0.052589,0.048762
0.00083114,0.00043546,0.0058402,0.0036184
0.0013123,0.0019954,0.015752,0.014791
0.00084242,0.00045219,0.0056119,0.0042865
0.00065317,0.00030904,0.0046408,0.0030874
0.0020699,0.0006634,0.0081458,0.004945
0.0012441,0.0024153,0.023311,0.021269
0.0053139,0.00812,0.099886,0.097036
0.0014155,0.001569,0.017422,0.013407
0.0012465,0.00066836,0.0078298,0.0061546
0.0007015,0.00044254,0.0051484,0.0044194
0.0014132,0.0013982,0.025715,0.024914
0.0011215,0.00061411,0.0076428,0.0054331
0.0010842,0.00070023,0.010991,0.006915
0.0013843,0.0012796,0.021222,0.017833
0.00085678,0.00043563,0.0059927,0.0047873
0.00081521,0.00040742,0.0053149,0.0038694
0.0047718,0.0054591,0.075304,0.065443
0.00067267,0.00032876,0.0032194,0.0025598
0.00069427,0.00031735,0.013584,0.015476
0.0042869,0.0050606,0.043615,0.040783
0.00099348,0.00062766,0.011235,0.0070543
0.00076413,0.00039587,0.0048396,0.0043321
0.0034816,0.0055303,0.047172,0.043032
0.0011648,0.00059289,0.0098433,0.0058183
